Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_10,MACD,MACD_Histogram,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,stoch_k,stoch_d
53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,51.41866683959961,370338000.0,47.39560012817383,47.634671849777405,67.32499646415486,5.271915551307281,0.9407023238997176,27.229740534396388,41.75469989776612,56.27965926113585,69.57281167836543,0.8326676068438752,4.361284055944727,52.204313342710186,55.171948472625765
49.45600128173828,54.53333282470703,49.0,53.59999847412109,53.59999847412109,394339500.0,51.108733367919925,49.72833015584017,69.98879867616749,5.25334582778472,0.4790134782825301,29.34312105776816,44.302666664123535,59.26221227047891,67.53338673615181,0.8107491381973425,4.075156517957328,56.45900310357487,54.41086701277772
61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,61.16133117675781,381345000.0,52.830199813842775,53.36153180372895,78.96436611735201,5.879610350426944,0.7187056880101279,32.423815016677764,47.65153331756592,62.87925161845408,63.91281556211632,0.943592322639825,4.049720590061796,72.21622194528994,64.79351231735627
60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,59.96066665649414,264523500.0,53.92826652526856,54.56137450423171,74.6696411924001,6.053452106291189,0.7140379550994984,33.30412640996885,48.75103321075439,64.19794001153994,63.37058225620533,0.862843952847883,4.032692992769751,79.02924871922202,71.85357209052655
56.59999847412109,57.106666564941406,52.46666717529297,53.32733154296875,53.32733154296875,259357500.0,55.70419921875,55.15949195503332,53.86042730798021,5.226984352233259,-0.2585012378369908,38.411506619656144,51.54989967346192,64.68829272726768,50.97349611552964,0.5676426661246816,4.043293671087175,57.61504370087161,69.20299810878846
48.66666793823242,49.31800079345703,44.59999847412109,45.26666641235352,45.26666641235352,364158000.0,55.14506568908691,52.87888823529332,37.52983773076896,3.590567646759027,-1.380122442890121,42.30835239024863,52.5829330444336,62.85751369861856,39.07952660420348,0.1439627621639203,4.181953712864173,27.67958373313526,43.03906396631965
41.97999954223633,46.03466796875,40.76800155639648,44.53266525268555,44.53266525268555,363343500.0,54.23833236694336,51.36139314754645,36.39354754344339,2.67150777743484,-1.8393458497714457,42.72151370661273,52.67353286743164,62.62555202825055,37.78755142878332,0.0909941749913081,4.263991584039564,18.72751925420077,30.076555817429377
47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,49.574668884277344,302925000.0,53.86226577758789,51.036534190588426,48.333118424899695,2.323213209089204,-1.7501123344936662,43.858334800031926,52.98369960784912,62.10906441566631,34.445932901466705,0.3132112635841447,4.322938516540686,20.06984320650091,22.158982064612317
53.66666793823242,53.79866790771485,47.740665435791016,49.70066833496094,49.70066833496094,386760000.0,53.10966606140137,50.79364948956524,48.601013719620255,2.0339087232992696,-1.6315334562268804,43.63934845688379,52.86873302459717,62.09811759231055,34.91433987426713,0.3283707507042838,4.453108107309236,32.26309807113156,23.686820177277745
38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,37.369998931884766,283636500.0,45.2183334350586,44.590606965321406,30.13658635063921,-1.3086521433671692,-2.001037202106508,36.99686402286432,50.18169956207275,63.36653510128118,52.5483817976285,0.0141501540884159,4.238308686051677,9.029169279822796,10.23545205804318
39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,36.44133377075195,339604500.0,44.40920028686524,43.108920929945135,28.9820428521966,-1.9211557482151065,-2.090832645563556,34.95998314219335,49.3237663269043,63.687549511615245,58.24284824281974,0.0515654758049876,4.443726376376181,8.859697432321129,8.569951104150155
31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,29.67133331298828,307342500.0,42.41886672973633,40.66572318140753,22.11837215086987,-2.9192009936786434,-2.4711023128216745,31.565177687776256,48.14056625366211,64.71595481954796,68.86245782214888,-0.0571282044840183,4.628235441545365,5.957347189638195,7.948737967260702
29.333999633789062,31.456666946411133,26.39999961853028,28.68000030517578,28.68000030517578,359919000.0,40.31679992675781,38.48650084027448,21.29773854919052,-3.74695872230118,-2.6390880331553688,28.66259115811681,46.71323299407959,64.76387483004237,77.28277697349917,0.0004822306934339,4.659552818734099,7.22871359103068,7.348586070996664
32.06866836547852,32.95066833496094,29.76000022888184,30.29800033569336,30.29800033569336,297876000.0,32.73833408355713,33.024738805075046,37.41533348401048,-3.224761706585077,0.308011608132587,23.01546884899557,34.2436336517334,45.47179845447121,65.57811543559399,0.3242974971707775,3.887239917497841,56.03190203331175,56.19114035444864
33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,32.000667572021484,338431500.0,33.0882007598877,32.838544035428946,42.50606813520797,-3.0988372756202267,0.3471488312779507,23.86398463101113,33.49873371124268,43.13348279147422,57.52306438376192,0.4222571274692089,3.900264898577504,54.14080698223918,55.44628874669783
36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,36.36333465576172,268797000.0,33.90420074462891,33.71407798254793,53.74808337098772,-2.32933146045184,0.785516024560521,24.79953947791727,32.859933853149414,40.92032822838156,49.059102865233584,0.7173219224469649,3.775484839277136,77.15417202974301,64.93758012383806
47.79600143432617,50.630001068115234,47.11466598510742,49.68066787719727,49.68066787719727,309868500.0,39.692600631713866,42.01790790653792,75.99787572771295,1.816317690660064,2.382437424727214,23.636017134412416,36.12603397369385,48.61605081297529,69.14690302498403,1.0426187201314947,3.708551925723975,92.342831390913,93.93712878225794
48.67466735839844,50.22200012207031,44.91933441162109,45.78133392333984,45.78133392333984,303136500.0,44.60093383789062,44.85657519057013,60.23274566479521,2.773720949835642,1.7504778228244724,25.610792769007578,39.1177339553833,52.62467514175903,69.05789175713196,0.7466731688547671,3.706082267634801,86.01125977167835,91.09089942376193
49.17399978637695,53.29933166503906,49.0,53.25,53.25,310221000.0,48.89026718139648,47.56076836734744,70.69718631548938,3.3597655509960305,1.117386495542469,27.165883388969664,42.03396720886231,56.90205102875496,70.74318608098407,0.8771848789327943,3.559868379562246,86.37726949026587,82.555090817271
57.01266860961914,57.98799896240234,50.900001525878906,52.12533187866211,52.12533187866211,427078500.0,50.0007999420166,49.70650499330045,63.97345377372509,3.7140466478067182,0.7889019630357827,30.42124971246193,44.84670028686524,59.27215086126854,64.33227186004699,0.7522843759456694,3.70590198092104,84.86097493876814,89.75824897296292
46.73333358764648,50.79999923706055,46.53333282470703,50.74599838256836,50.74599838256836,288556500.0,49.74919967651367,49.45638715387971,57.70280241008387,3.1939143255378326,0.1606801657931047,35.29074142094809,46.6068000793457,57.92285873774332,48.55968931199997,0.6828904580726509,3.9376632297066,42.74339559063768,62.73855545837024
54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,52.73066711425781,285982500.0,52.041999435424806,52.284619674512655,58.06079651405343,3.0628669536323585,-0.069181058585094,45.891907969268914,50.89916648864746,55.906425008026005,19.67520831798047,0.6828845683243914,3.420314098662538,64.70000820002677,66.87385169171289
93.06666564941406,103.2613296508789,91.73400115966795,102.97666931152344,102.97666931152344,350064000.0,82.95626754760742,86.09636989965927,88.14468972161212,9.445375714080214,2.9139141009451777,49.612749681568815,74.30443363189697,98.99611758222512,66.46086308294976,1.080605108531802,4.80177550551181,93.07563194181246,92.07981672078506
103.73332977294922,106.0,95.4000015258789,101.12000274658205,101.12000274658205,351271500.0,89.92140121459961,90.86709122047986,81.02532432229769,10.443314879175716,2.572912923414094,49.84456415377126,77.93003387451172,106.01550359525218,72.0786796165535,0.9128463775513264,6.3296518984055705,77.3808901739246,85.4208789576719
101.267333984375,110.0,99.1999969482422,109.53333282470705,109.53333282470705,256821000.0,99.3268005371094,97.95962555218102,81.26689992364942,11.069931135710137,1.456867962411568,53.917698592349815,85.30240020751953,116.68710182268924,73.58456863773714,0.8860309540982788,6.370482663408348,70.42245356107084,68.49913798854169
111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123048,100.87133026123048,364927500.0,102.81839981079102,100.5112497596753,61.185000861004,10.21011375483377,0.1127661502098043,62.1730986166877,91.02510032653808,119.87710203638846,63.39350707958224,0.6706333937192787,6.857395236259188,60.57554015374496,67.98497233256504
94.40066528320312,97.66666412353516,91.10266876220705,94.46666717529295,94.46666717529295,290949000.0,101.96739959716798,99.41223474433303,51.16834063018422,9.093430338396075,-0.8031338129823133,66.03075513273097,92.46183357238768,118.8929120120444,57.17186739318558,0.537925686753236,7.065348851027517,45.09737306320167,59.20386690380428
98.0,105.66666412353516,95.66666412353516,103.65066528320312,103.65066528320312,327441000.0,97.76853408813476,98.00194805909464,60.26816691295347,3.13444162121965,-1.4298243853772057,91.51090125020818,99.71906700134278,107.92723275247738,16.462580322826472,0.7394931097314212,6.171454179414645,35.09601045881883,25.784325245691733
107.4000015258789,110.07866668701172,104.48400115966795,108.06666564941406,108.06666564941406,306379500.0,98.65860061645508,99.83189671187998,64.98598822090436,3.7080080425902224,-0.6850063712053078,91.13997331288546,100.12026710510254,109.10056089731962,17.939012852991898,0.9424353327503826,6.189779169269641,59.535627010428094,36.62789926596913
136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,136.6653289794922,322344000.0,115.15,119.72706247358246,82.66747908847353,10.223558638986871,3.118814770782218,80.1635134803818,107.01753387451171,133.87155426864163,50.18620673060702,1.0520178109245284,6.614331213532664,94.19456831277088,94.22023523672556
141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,134.27999877929688,300954000.0,119.12086639404296,122.37305089280326,77.8248413352797,10.80963281269294,2.963911155590628,79.34302426717908,108.59953384399414,137.8560434208092,53.87962275941762,0.9388846329716272,7.101311019425687,91.89174419128044,93.38739588056303
145.36399841308594,153.0399932861328,142.8333282470703,149.25,149.25,355395000.0,131.55493240356446,131.932658457922,84.92764240694865,13.053227340480008,3.06336163624319,78.41813540100634,115.10676651000976,151.7953976190132,63.74713185225814,0.9653108123406036,7.291715831567811,92.8198162217804,90.3239523418082
153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,147.55999755859375,301218000.0,135.30619888305665,134.7739928398623,81.42660417459649,13.549053800239832,2.8473504768024114,79.6146834979298,117.7155662536621,155.8164490093944,64.73380533825022,0.8916501291619225,7.399307253214995,93.75589754833712,92.14103996341414
148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,166.10667419433594,355123200.0,139.67926635742188,140.47084399522114,87.63974763787981,15.2626236208489,3.6487362379291817,78.58643702623027,121.0708999633789,163.55536290052754,70.18113014770549,1.0300264039771765,8.300074428358418,94.0051830420065,93.52696560404134
167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,158.35000610351562,269523300.0,142.9336669921875,143.72160074218377,75.84911321634132,15.81246550016833,3.358862493798888,79.85528734983947,124.03173370361328,168.2081800573871,71.2341028132978,0.8884227369158981,8.468641462504678,91.20296697402166,92.98801585478844
159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,149.1233367919922,288528300.0,145.3224670410156,144.70373456942164,64.39826942688434,15.327023659967525,2.298736522878464,82.6396584178403,126.53783378601074,170.4360091541812,69.38347852928642,0.7572487673640038,9.62374265884106,84.50591460920602,89.90468820841137
135.7433319091797,143.93333435058594,134.0,135.6666717529297,135.6666717529297,262788300.0,145.5436004638672,143.06063223915035,51.74025644873566,13.698558640626077,0.5362172028296115,86.14010160400248,128.35590057373048,170.57169954345846,65.77928833973363,0.5865880944766864,10.016572138016436,65.83554064452063,80.51480740924943
134.27000427246094,142.6666717529297,124.00666809082033,139.44000244140625,139.44000244140625,330965700.0,145.8210678100586,142.40233591228778,54.52514354486243,12.567593240044715,-0.4757985582014008,90.61015475490248,130.48553390502929,170.3609130551561,61.1184672458008,0.6122806695161981,10.633962040349918,49.77494361195434,66.70546628856032
118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,110.06999969482422,346397100.0,143.40006790161132,136.5237293272944,36.37271006843587,9.19538259894972,-3.078407359437118,93.67008746434932,131.26046714782714,168.85084683130498,57.27601082074938,0.2181397523590747,11.980111769054282,26.87626084606896,47.49558170084797
145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600.0,135.25566787719723,135.51780008898209,61.32415275002192,6.307359685861684,-1.687297140029564,110.98648823833436,137.46746711730958,163.94844599628482,38.52690303281338,0.7351221816335971,12.19443046897281,48.75344656447671,35.22391068392517
149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400.0,134.5196647644043,139.9403905545457,58.33435253923826,6.926032145287195,-0.4861951770942117,114.41679460689784,140.03163261413573,165.64647062137362,36.58435958940916,0.6435046882321693,11.627871799069428,61.3521649094663,62.08664228790868
151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400.0,135.555330657959,141.7324397949834,59.74759825935854,7.265103996707808,-0.1176986605388794,114.78066433492351,140.68819923400878,166.59573413309403,36.829719962500704,0.6757878968111696,11.95469025652756,62.82562219160328,62.33318206557559
135.05332946777344,137.38333129882812,125.2933349609375,126.7866668701172,126.7866668701172,285222600.0,139.15866470336914,138.9670608302,43.14820389095122,5.154262937600208,-1.6862144297520825,114.27657651974722,140.6395664215088,167.00255632327034,37.49014672407255,0.2372661522268015,12.161901556568743,56.90542898199228,61.85855072582712
121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,129.26333618164062,289683300.0,139.7069984436035,137.20274725773464,45.04327886563091,4.020195500127272,-2.256225493780015,113.1455919659934,139.9255001068115,166.7054082476296,38.277380635232,0.3009297890585453,12.440814156243066,48.443529101738086,57.06451969587207
208.6866607666016,209.27999877929688,179.8300018310547,199.3166656494141,199.3166656494141,268189500.0,226.35133514404296,226.1692643631457,25.304157663145,-14.828461017124908,-6.08768572706628,197.7126041560895,249.18833389282227,300.6640636295551,41.31471881735273,0.0155807552561993,16.0172584262088,15.561901020322054,21.09368229637257
